Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6707062268896278,0.5309304922624145,0.6714950853590936,0.5515151515151515,0.5514657153546042,0.5595238095238095,0.5338892766614012
7 dias,0.6911990913916768,0.5317421914214688,0.6933066933062401,0.5727272727272728,0.5185216033715596,0.6859688195991092,0.5488505747126436
15 dias,0.7053450609505141,0.5052593362855632,0.7089627391737601,0.593939393939394,0.5860726927393594,0.6564102564102564,0.6276241868716735
30 dias,0.7944034609264256,0.3982490571849113,0.7999999999995039,0.7878787878787878,0.784736251402918,0.8205128205128205,0.8948247698247699
