Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.5662133501106874,0.4108871350072566,0.6468646864681881,0.5086705202312138,0.434652053149163,0.6320346320346321,0.5615942028985507
7 dias,0.5496526641207493,0.35644402663583347,0.6646884272992568,0.5202312138728323,0.37951557679541364,0.6745098039215687,0.6361935311414061
15 dias,0.5828463029304913,0.40299376758281685,0.6727066817662397,0.5722543352601156,0.5119402726382474,0.6782608695652174,0.6810506566604128
30 dias,0.6320601073762838,0.2919076060359221,0.6729857819900624,0.5664739884393064,0.518434324698248,0.6575342465753424,0.7528486163863267
