Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.5887872341812446,0.28477142058548044,0.6520833333328896,0.4911242603550296,0.3513476140451537,0.6475409836065574,0.5209269662921348
7 dias,0.5857315699895915,0.2604893602711188,0.662686567163736,0.5029585798816568,0.34305765790560067,0.6666666666666666,0.6334733893557423
15 dias,0.5973580508020422,0.33478597936398913,0.6751152073728075,0.5621301775147929,0.5017721819341252,0.6696428571428571,0.660252808988764
30 dias,0.6752292719221293,0.347819155667284,0.72655217965606,0.6923076923076923,0.6775002775002775,0.7373737373737373,0.7990945104697227
