Date,Close,High,Low,Open,Volume,target_3d,target_7d,target_15d,target_30d,OBV,FWMA,TEMA,HLC3,BB_upper,BB_middle,BB_lower,cambio_close,cambio_close_lag_1d,cambio_close_lag_3d,cambio_close_lag_6d,cambio_close_lag_10d,soja_chicago_close,soja_chicago_close_lag_1d,soja_chicago_close_lag_3d,soja_chicago_close_lag_6d,soja_chicago_close_lag_10d
2021-06-11,,14,,0273742675781,,,14,,1901671904777,,,13,,9278887931556,,,14,,1901671904777,,282900,0,0,0,0,-1849500,,14,,0102123343679,,,13,,9152879758156,,,14,,0484767504038,,,15,,2466081074937,,,14,,3823543071747,,,13,,5181005068557,,,5,,0545,,,5,,0615,,,5,,0452,,,5,,0745,,,5,,2382,,,15,,085,,,15,,44,,,15,,8,,,15,,4925,,,15,,37,
2021-06-14,,13,,8374481201172,,,14,,1992111201485,,,13,,8374481201172,,,14,,1268585201422,,376500,1,0,0,0,-2226000,,13,,9438400578064,,,13,,8579571663768,,,13,,9580357867943,,,15,,1455130619562,,,14,,3190457344055,,,13,,4925784068548,,,5,,117,,,5,,0545,,,5,,0349,,,5,,0763,,,5,,238,,,14,,7225,,,15,,085,,,15,,625,,,15,,8375,,,15,,305,
2021-06-15,,13,,9188461303711,,,14,,1268596564937,,,13,,8736255361019,,,14,,0002421650423,,304300,0,0,0,0,-1921700,,13,,9341084691139,,,13,,8470166599394,,,13,,9731104409889,,,14,,9649007152489,,,14,,2516673088074,,,13,,5384339023658,,,5,,0586,,,5,,117,,,5,,0615,,,5,,0446,,,5,,2166,,,14,,6575,,,14,,7225,,,15,,44,,,15,,6025,,,15,,485,
2021-06-16,,13,,9459772109985,,,14,,0725946939979,,,13,,8374483095038,,,14,,0092855212427,,252400,0,0,0,0,-1669300,,13,,9383735008704,,,13,,8519905846412,,,13,,9520067381667,,,14,,7882475565617,,,14,,1928807735443,,,13,,5975139905269,,,5,,0438,,,5,,0586,,,5,,0545,,,5,,0452,,,5,,1497,,,14,,485,,,14,,6575,,,15,,085,,,15,,8,,,15,,625,
2021-06-17,,13,,8826694488525,,,14,,0454623762664,,,13,,7470076697448,,,13,,9369334704868,,298200,0,0,0,0,-1967500,,13,,9169467477237,,,13,,8370571656416,,,13,,8917131649546,,,14,,70574827394,,,14,,1508258342743,,,13,,5959033946085,,,5,,0543,,,5,,0438,,,5,,117,,,5,,0349,,,5,,0745,,,13,,2975,,,14,,485,,,14,,7225,,,15,,625,,,15,,4925,
2021-06-18,,13,,8193607330322,,,13,,9188462135209,,,13,,7017875322345,,,13,,8012730127232,,347300,0,1,0,0,-2314800,,13,,8793854423275,,,13,,8069219535902,,,13,,8133314929292,,,14,,6971214084967,,,14,,1273112297058,,,13,,5575010509149,,,5,,0074,,,5,,0543,,,5,,0586,,,5,,0615,,,5,,0763,,,13,,96,,,13,,2975,,,14,,6575,,,15,,44,,,15,,8375,
2021-06-21,,13,,6656103134155,,,13,,9369329999598,,,13,,6294340127104,,,13,,8826689801576,,439000,0,1,0,0,-2753800,,13,,7977223522039,,,13,,7337409309343,,,13,,7439924420286,,,14,,6749559444332,,,14,,0888738155365,,,13,,5027916866398,,,5,,096,,,5,,0074,,,5,,0438,,,5,,0545,,,5,,0446,,,14,,15,,,13,,96,,,14,,485,,,15,,085,,,15,,6025,
2021-06-22,,13,,5389938354492,,,13,,8284042441526,,,13,,3490680391099,,,13,,6656104580014,,740300,0,1,0,0,-3494100,,13,,6984576298789,,,13,,637932859782,,,13,,5721553729039,,,14,,6030014584683,,,14,,032800579071,,,13,,4625996996737,,,5,,0131,,,5,,096,,,5,,0543,,,5,,117,,,5,,0452,,,13,,945,,,14,,15,,,13,,2975,,,14,,7225,,,15,,8,
2021-06-23,,13,,2224493026733,,,13,,6384771570671,,,13,,2224493026733,,,13,,5661245617387,,866200,1,1,0,0,-4360300,,13,,5162820574236,,,13,,459371910104,,,13,,3611252541379,,,14,,6041237762342,,,13,,9694919109344,,,13,,3348600456347,,,4,,9571,,,5,,0131,,,5,,0074,,,5,,0586,,,5,,0349,,,13,,85,,,13,,945,,,13,,96,,,14,,6575,,,15,,625,
2021-06-24,,13,,4666404724121,,,13,,6656096858985,,,13,,3400229945027,,,13,,3400229945027,,318200,1,1,0,0,-4042100,,13,,4970564909929,,,13,,415392855227,,,13,,4907577176044,,,14,,5392870703354,,,13,,9179406166077,,,13,,2965941628799,,,4,,9652,,,4,,9571,,,5,,096,,,5,,0438,,,5,,0615,,,13,,7125,,,13,,85,,,14,,15,,,14,,485,,,15,,44,
2021-06-25,,13,,4485530853271,,,13,,5661262832836,,,13,,2043632607338,,,13,,5570819920921,,328700,1,1,0,0,-4370800,,13,,4782348172418,,,13,,3816011131542,,,13,,4063475431149,,,14,,4864701531744,,,13,,8713636398315,,,13,,2562571264887,,,4,,9127,,,4,,9652,,,5,,0131,,,5,,0543,,,5,,0545,,,13,,2975,,,13,,7125,,,13,,945,,,13,,2975,,,15,,085,
2021-06-28,,13,,2948036193848,,,13,,566126318252,,,13,,2495830258217,,,13,,4756851311259,,403500,1,1,0,0,-4774300,,13,,4080928846982,,,13,,3080116606613,,,13,,3701709878195,,,14,,4671857542649,,,13,,8247866630554,,,13,,182387571846,,,4,,9154,,,4,,9127,,,4,,9571,,,5,,0074,,,5,,117,,,13,,57,,,13,,2975,,,13,,85,,,13,,96,,,14,,7225,
2021-06-29,,13,,8374481201172,,,13,,8374481201172,,,13,,1591418481753,,,13,,1591418481753,,511300,0,0,0,0,-4263000,,13,,5721245808244,,,13,,4476561685874,,,13,,6113460294699,,,14,,4460717885298,,,13,,8134815216064,,,13,,1808912546831,,,4,,9248,,,4,,9154,,,4,,9652,,,5,,096,,,5,,0586,,,13,,5975,,,13,,57,,,13,,7125,,,14,,15,,,14,,6575,
2021-06-30,,13,,9821538925171,,,13,,9821538925171,,,13,,5751702851935,,,13,,7470075016151,,513900,0,0,0,0,-3749100,,13,,7286808940508,,,13,,6077194982904,,,13,,8464926900759,,,14,,3483130940484,,,13,,7890625,,,13,,2298119059516,,,4,,9551,,,4,,9248,,,4,,9127,,,5,,0131,,,5,,0438,,,14,,5,,,13,,5975,,,13,,2975,,,13,,945,,,14,,485,
2021-07-01,,13,,6656103134155,,,14,,0906824935845,,,13,,6656103134155,,,13,,9459772907639,,391800,0,0,0,0,-4140900,,13,,7044011061864,,,13,,6202229024027,,,13,,8073010401385,,,14,,3007141979004,,,13,,7650956630707,,,13,,2294771282409,,,4,,9692,,,4,,9551,,,4,,9154,,,4,,9571,,,5,,0543,,,14,,4675,,,14,,5,,,13,,57,,,13,,85,,,13,,2975,
2021-07-02,,13,,6384782791138,,,13,,9188452559605,,,13,,6384782791138,,,13,,6656102889663,,420700,0,0,0,0,-4561600,,13,,6791491876026,,,13,,6218039471943,,,13,,7319339380627,,,14,,2408042707321,,,13,,7384155750275,,,13,,2360268793228,,,5,,0451,,,4,,9692,,,4,,9248,,,4,,9652,,,5,,0074,,,14,,5175,,,14,,4675,,,13,,5975,,,13,,7125,,,13,,96,
2021-07-05,,13,,5751705169678,,,13,,8103169118846,,,13,,5751705169678,,,13,,7108314342215,,177200,0,0,0,0,-4738800,,13,,6393224936712,,,13,,6022925531283,,,13,,6535526486067,,,14,,2186551545012,,,13,,7203274726868,,,13,,2219997908723,,,5,,0592,,,5,,0451,,,4,,9551,,,4,,9127,,,5,,096,,,,,,,,,,
2021-07-06,,13,,4937725067139,,,13,,6475219935707,,,13,,3852436093757,,,13,,6203899848639,,266600,0,0,0,0,-5005400,,13,,5835258868838,,,13,,5605441276266,,,13,,5088460365534,,,14,,2209545400135,,,13,,7153532028198,,,13,,2097518656262,,,5,,0885,,,5,,0592,,,4,,9692,,,4,,9154,,,5,,0131,,,13,,6375,,,14,,5175,,,14,,5,,,13,,2975,,,14,,15,
2021-07-07,,13,,4756832122803,,,13,,7017852853891,,,13,,4756832122803,,,13,,5480358066742,,194900,0,0,0,0,-5200300,,13,,54219399311,,,13,,5243323552524,,,13,,5510505699832,,,14,,2026140146732,,,13,,694099521637,,,13,,1855850286007,,,5,,1953,,,5,,0885,,,5,,0451,,,4,,9248,,,4,,9571,,,13,,865,,,13,,6375,,,14,,4675,,,13,,57,,,13,,945,
2021-07-08,,13,,4756832122803,,,13,,819358466907,,,13,,2948017262954,,,13,,3852429005433,,400200,0,0,0,0,-5200300,,13,,5166023411083,,,13,,4988038744345,,,13,,5299478018276,,,14,,1308736012112,,,13,,6606363296509,,,13,,1903990580905,,,5,,2312,,,5,,1953,,,5,,0592,,,4,,9551,,,4,,9652,,,13,,9025,,,13,,865,,,14,,5175,,,13,,5975,,,13,,85,
2021-07-12,,13,,3400230407715,,,13,,6927426045569,,,13,,3400230407715,,,13,,5661251262083,,285200,0,0,0,0,-5485500,,13,,4490562413817,,,13,,4340650869702,,,13,,4575962286999,,,14,,0839536208991,,,13,,6262687683105,,,13,,168583915722,,,5,,2579,,,5,,258,,,5,,1953,,,5,,0451,,,4,,9154,,,14,,325,,,14,,04,,,13,,865,,,14,,4675,,,13,,2975,
2021-07-13,,13,,204363822937,,,13,,4395093663506,,,13,,1591432275652,,,13,,3400247465415,,411900,1,0,0,0,-5897400,,13,,3553692293457,,,13,,3401330065797,,,13,,2676721389509,,,14,,0776696431086,,,13,,5946145534515,,,13,,1115594637945,,,5,,1727,,,5,,2579,,,5,,2312,,,5,,0592,,,4,,9248,,,14,,38,,,14,,325,,,13,,9025,,,14,,5175,,,13,,57,
2021-07-14,,13,,2134075164795,,,13,,3762013180722,,,13,,204364087233,,,13,,204364087233,,225500,0,0,0,0,-5671900,,13,,3011693364466,,,13,,2753543961247,,,13,,2646576405949,,,14,,0457226022129,,,13,,559342622757,,,13,,072962643301,,,5,,1624,,,5,,1727,,,5,,258,,,5,,0885,,,4,,9551,,,14,,6775,,,14,,38,,,14,,04,,,13,,6375,,,13,,5975,
2021-07-15,,13,,1410522460938,,,13,,4214191962218,,,13,,1139202388268,,,13,,2134048404795,,305600,0,0,0,0,-5977500,,13,,2399329887684,,,13,,2045827417467,,,13,,2254638937141,,,14,,0039775591771,,,13,,5190963745117,,,13,,0342151898463,,,5,,0699,,,5,,1624,,,5,,2579,,,5,,1953,,,4,,9692,,,14,,475,,,14,,6775,,,14,,325,,,13,,865,,,14,,5,
2021-07-16,,13,,2224493026733,,,13,,2857576079579,,,12,,9873029366006,,,13,,1772287149654,,314600,0,0,0,0,-5662900,,13,,2330807865754,,,13,,1833475515689,,,13,,1651699490773,,,13,,9564247627293,,,13,,4860853672028,,,13,,0157459716762,,,5,,11,,,5,,0699,,,5,,1727,,,5,,2312,,,5,,0451,,,14,,5475,,,14,,475,,,14,,38,,,13,,9025,,,14,,4675,
2021-07-19,,12,,706937789917,,,13,,1320099659528,,,12,,5984088888568,,,13,,1139213845206,,529400,0,0,1,0,-6192300,,13,,0319648475724,,,12,,9910954190643,,,12,,8124522149089,,,13,,989582922382,,,13,,430464220047,,,12,,871345517712,,,5,,1154,,,5,,11,,,5,,1624,,,5,,258,,,5,,0592,,,14,,28,,,14,,5475,,,14,,6775,,,14,,04,,,14,,5175,
2021-07-20,,12,,5712766647339,,,12,,9601725604632,,,12,,4175271646786,,,12,,7521590383361,,977800,0,0,1,0,-7170100,,12,,8555870858941,,,12,,8037178746709,,,12,,6496587966252,,,14,,0419143333733,,,13,,3757475376129,,,12,,7095807418525,,,5,,2509,,,5,,1154,,,5,,0699,,,5,,2579,,,5,,0885,,,14,,435,,,14,,28,,,14,,475,,,14,,325,,,13,,6375,
2021-07-21,,11,,9924545288086,,,12,,7431133653205,,,11,,9924545288086,,,12,,5893638819375,,1159900,1,1,1,1,-8330000,,12,,5250559307741,,,12,,4667959636098,,,12,,2426741409792,,,14,,2016553965624,,,13,,2984205722809,,,12,,3951857479994,,,5,,2199,,,5,,2509,,,5,,11,,,5,,1727,,,5,,1953,,,14,,3925,,,14,,435,,,14,,5475,,,14,,38,,,13,,865,
2021-07-22,,11,,7573099136353,,,12,,3903956595595,,,11,,630692419446,,,12,,0919409384451,,1455100,1,1,1,1,-9785100,,12,,2310594980422,,,12,,1396034681104,,,11,,9261326642136,,,14,,3618370697069,,,13,,225163602829,,,12,,0884901359511,,,5,,1873,,,5,,2199,,,5,,1154,,,5,,1624,,,5,,2312,,,14,,1625,,,14,,3925,,,14,,28,,,14,,6775,,,13,,9025,
2021-07-23,,11,,8567934036255,,,12,,1914243965565,,,11,,7030439119395,,,11,,7573087935685,,667000,1,1,1,1,-9118100,,12,,0874087554204,,,11,,939108731962,,,11,,9170872373738,,,14,,4278967703022,,,13,,1446712493897,,,11,,8614457284771,,,5,,1996,,,5,,1873,,,5,,2509,,,5,,0699,,,5,,258,,,14,,01,,,14,,1625,,,14,,435,,,14,,475,,,14,,04,
2021-07-26,,12,,1823806762695,,,12,,1823806762695,,,11,,8658374097976,,,11,,8658374097976,,491700,1,1,1,1,-8626400,,12,,12312641492,,,11,,9143897409159,,,12,,0768662541122,,,14,,4249768515825,,,13,,0813626289368,,,11,,737748406291,,,5,,1979,,,5,,1996,,,5,,2199,,,5,,11,,,5,,2579,,,14,,1275,,,14,,01,,,14,,3925,,,14,,5475,,,14,,325,
2021-07-27,,12,,3361301422119,,,12,,5260559292533,,,12,,0738517565367,,,12,,2095126633473,,563500,1,0,1,1,-8062900,,12,,204037011516,,,11,,9617740181433,,,12,,312012609334,,,14,,4129050389006,,,13,,0334289550781,,,11,,6539528712557,,,5,,1754,,,5,,1979,,,5,,1873,,,5,,1154,,,5,,1727,,,14,,1825,,,14,,1275,,,14,,1625,,,14,,28,,,14,,38,
2021-07-28,,12,,3903951644897,,,12,,5712766757392,,,12,,2456899554902,,,12,,4084837468702,,817300,1,1,1,1,-7245600,,12,,2747938570096,,,12,,0274270200232,,,12,,4024539319064,,,14,,3145420565183,,,12,,9610763072968,,,11,,6076105580753,,,5,,1691,,,5,,1754,,,5,,1996,,,5,,2509,,,5,,1624,,,14,,32,,,14,,1825,,,14,,01,,,14,,435,,,14,,6775,
2021-07-29,,12,,3451747894287,,,12,,5079685836885,,,12,,0286323547704,,,12,,3813510923185,,426900,1,1,1,1,-7672500,,12,,3012474777732,,,12,,0705551941986,,,12,,2939252426292,,,14,,1691992411445,,,12,,8792273521423,,,11,,5892554631402,,,5,,1148,,,5,,1691,,,5,,1979,,,5,,2199,,,5,,0699,,,14,,3425,,,14,,32,,,14,,1275,,,14,,3925,,,14,,475,
2021-07-30,,12,,6074514389038,,,13,,0234792952456,,,12,,1190709868949,,,12,,2366441704818,,927400,0,1,1,1,-6745100,,12,,4178568567272,,,12,,2027062552254,,,12,,5833339070147,,,14,,0663202130451,,,12,,8263194084167,,,11,,5863186037884,,,5,,0804,,,5,,1148,,,5,,1754,,,5,,1873,,,5,,11,,,14,,1475,,,14,,3425,,,14,,1825,,,14,,1625,,,14,,5475,
2021-08-02,,13,,005392074585,,,13,,0234797929375,,,12,,6798053816404,,,12,,6798053816404,,386300,0,0,1,0,-6358800,,12,,6422528591891,,,12,,4474422099229,,,12,,9028924163876,,,13,,9784177892826,,,12,,7946650981903,,,11,,610912407098,,,5,,2087,,,5,,0804,,,5,,1691,,,5,,1996,,,5,,1154,,,14,,1875,,,14,,1475,,,14,,32,,,14,,01,,,14,,28,
2021-08-03,,12,,9420852661133,,,13,,0325255933768,,,12,,4808367507829,,,13,,0234813018971,,222100,0,1,1,0,-6580900,,12,,7565887308024,,,12,,6132414798147,,,12,,8184825367576,,,13,,8914507191151,,,12,,7630108356476,,,11,,6345709521801,,,5,,1746,,,5,,2087,,,5,,1148,,,5,,1979,,,5,,2509,,,13,,9225,,,14,,1875,,,14,,3425,,,14,,1275,,,14,,435,
2021-08-04,,12,,5079669952393,,,12,,9420834372978,,,12,,4989227050376,,,12,,9420834372978,,310200,1,1,1,1,-6891100,,12,,6614878221168,,,12,,5878755805838,,,12,,6496577125249,,,13,,7928023164671,,,12,,7137205600739,,,11,,6346388036806,,,5,,1968,,,5,,1746,,,5,,0804,,,5,,1754,,,5,,2199,,,14,,035,,,13,,9225,,,14,,1475,,,14,,1825,,,14,,3925,
2021-08-05,,12,,2366437911987,,,12,,7340685178758,,,12,,2366437911987,,,12,,6526716346454,,204700,1,1,1,1,-7095800,,12,,4986846045597,,,12,,4748379938078,,,12,,4024520334244,,,13,,6880815930827,,,12,,6517685890198,,,11,,6154555849569,,,5,,1682,,,5,,1968,,,5,,2087,,,5,,1691,,,5,,1873,,,14,,025,,,14,,035,,,14,,1875,,,14,,32,,,14,,1625,
2021-08-06,,12,,6255416870117,,,12,,6617179896245,,,12,,2456900783221,,,12,,3180426835476,,188100,1,0,1,0,-6907700,,12,,5471434602873,,,12,,5269148850283,,,12,,5109832516528,,,13,,5702864661176,,,12,,6092615127563,,,11,,6482365593951,,,5,,2452,,,5,,1682,,,5,,1746,,,5,,1148,,,5,,1996,,,14,,2225,,,14,,025,,,13,,9225,,,14,,3425,,,14,,01,
2021-08-09,,13,,1139211654663,,,13,,1410531746504,,,12,,6617169873468,,,12,,6978932870959,,416100,1,1,0,0,-6491600,,12,,7637336094529,,,12,,7377987308204,,,12,,9722304424878,,,13,,5275930674233,,,12,,5979564189911,,,11,,6683197705588,,,5,,232,,,5,,2452,,,5,,1968,,,5,,0804,,,5,,1979,,,14,,3375,,,14,,2225,,,14,,035,,,14,,1475,,,14,,1275,
2021-08-10,,13,,0234804153442,,,13,,376199996441,,,13,,0234804153442,,,13,,1591421907712,,333200,1,1,0,0,-6824800,,12,,8633010788815,,,12,,8644061064391,,,13,,1410536090432,,,13,,4969778858831,,,12,,5889122486115,,,11,,6808466113398,,,5,,2318,,,5,,232,,,5,,1682,,,5,,2087,,,5,,1754,,,14,,475,,,14,,3375,,,14,,025,,,14,,1875,,,14,,1825,
2021-08-11,,12,,9782600402832,,,13,,1229652368629,,,12,,7883342541445,,,13,,1229652368629,,249100,0,1,0,1,-7073900,,12,,9076684677093,,,12,,9417663409319,,,12,,9631865104302,,,13,,4568202243381,,,12,,5771548748016,,,11,,6974895252652,,,5,,1883,,,5,,2318,,,5,,2452,,,5,,1746,,,5,,1691,,,14,,055,,,14,,475,,,14,,2225,,,13,,9225,,,14,,32,
2021-08-12,,13,,1862735748291,,,13,,3671550709665,,,12,,8968631810092,,,13,,0506126683538,,230200,0,0,0,0,-6843700,,13,,014665524326,,,13,,0695865179705,,,13,,1500972756016,,,13,,4653939558196,,,12,,5794159412384,,,11,,6934379266572,,,5,,2182,,,5,,1883,,,5,,232,,,5,,1968,,,5,,1148,,,14,,015,,,14,,055,,,14,,3375,,,14,,035,,,14,,3425,
2021-08-13,,13,,6565675735474,,,13,,7741399098827,,,12,,9692169629889,,,13,,1048778818442,,441200,0,0,0,0,-6402500,,13,,2604431690115,,,13,,325973239499,,,13,,4666414821396,,,13,,570754096781,,,12,,6011218547821,,,11,,6314896127832,,,5,,2522,,,5,,2182,,,5,,2318,,,5,,1682,,,5,,0804,,,14,,2425,,,14,,015,,,14,,475,,,14,,025,,,14,,1475,
2021-08-16,,12,,8245105743408,,,13,,6565663185512,,,12,,4537032918688,,,13,,6565663185512,,748900,1,1,0,1,-7151400,,13,,0941456065458,,,13,,222661226456,,,12,,9782600615869,,,13,,580750823222,,,12,,6070004940033,,,11,,6332501647846,,,5,,2475,,,5,,2522,,,5,,1883,,,5,,2452,,,5,,2087,,,13,,76,,,14,,2425,,,14,,055,,,14,,2225,,,14,,1875,
2021-08-17,,12,,4898805618286,,,13,,0234808009378,,,12,,3632630735169,,,12,,9330404771532,,426200,1,1,1,1,-7577600,,12,,8633566821565,,,13,,0224637282349,,,12,,6255414787611,,,13,,5779891985853,,,12,,602930688858,,,11,,6278721791307,,,5,,2597,,,5,,2475,,,5,,2182,,,5,,232,,,5,,1746,,,13,,69,,,13,,76,,,14,,015,,,14,,3375,,,13,,9225,
2021-08-18,,13,,1410522460938,,,13,,4666397833406,,,12,,5712749184227,,,12,,6436275128085,,450700,0,0,0,0,-7126900,,12,,9697477928765,,,13,,095483827108,,,13,,0596556492857,,,13,,6191910624768,,,12,,6603605747223,,,11,,7015300869678,,,5,,2943,,,5,,2597,,,5,,2522,,,5,,2318,,,5,,1968,,,13,,5825,,,13,,69,,,14,,2425,,,14,,475,,,14,,035,
2021-08-19,,13,,204363822937,,,13,,3128927343228,,,12,,6074535165485,,,12,,661718403497,,286100,0,0,0,0,-6840800,,13,,0596756809382,,,13,,1693754109082,,,13,,0415700246028,,,13,,6203691224105,,,12,,7327132701874,,,11,,8450574179643,,,5,,3786,,,5,,2943,,,5,,2475,,,5,,1883,,,5,,1682,,,13,,23,,,13,,5825,,,13,,76,,,14,,055,,,14,,025,
2021-08-20,,13,,204363822937,,,13,,2405401267323,,,12,,9692174170123,,,13,,1681875191418,,307600,0,0,0,0,-6840800,,13,,1150413226888,,,13,,2213050394547,,,13,,1380404555605,,,13,,6088728963326,,,12,,800091791153,,,11,,9913106859733,,,5,,4141,,,5,,3786,,,5,,2597,,,5,,2182,,,5,,2452,,,12,,9375,,,13,,23,,,13,,69,,,14,,015,,,14,,2225,
2021-08-23,,13,,0958318710327,,,13,,5299483068877,,,13,,0506121456926,,,13,,340022527922,,327100,0,0,0,0,-7167900,,13,,1077024670692,,,13,,2184930253791,,,13,,225464107871,,,13,,6095882739175,,,12,,8457643508911,,,12,,0819404278647,,,5,,379,,,5,,4141,,,5,,2943,,,5,,2522,,,5,,232,,,12,,94,,,12,,9375,,,13,,5825,,,14,,2425,,,14,,3375,
2021-08-24,,13,,005392074585,,,13,,4575962460413,,,12,,8516425872889,,,13,,1139209722332,,252100,0,0,0,0,-7420000,,13,,0687467341007,,,13,,1809331035254,,,13,,1048769693051,,,13,,606824297623,,,12,,8792274475098,,,12,,1516305973966,,,5,,3799,,,5,,379,,,5,,3786,,,5,,2475,,,5,,2318,,,13,,37,,,12,,94,,,13,,23,,,13,,76,,,14,,475,
2021-08-25,,12,,9330406188965,,,13,,1139221309592,,,12,,9330406188965,,,13,,0053932237216,,133800,0,0,0,0,-7553800,,13,,0171885035826,,,13,,1240814140748,,,12,,9933344562507,,,13,,5967222854518,,,12,,9063597202301,,,12,,2159971550085,,,5,,2458,,,5,,3799,,,5,,4141,,,5,,2597,,,5,,1883,,,13,,46,,,13,,37,,,12,,9375,,,13,,69,,,14,,055,
2021-08-26,,12,,8064222335815,,,13,,0777449139563,,,12,,6888490433355,,,12,,933039714426,,181100,0,0,0,0,-7734900,,12,,9368922221975,,,13,,0345243188362,,,12,,8576720636244,,,13,,5698617036054,,,12,,9294220924377,,,12,,2889824812701,,,5,,211,,,5,,2458,,,5,,379,,,5,,2943,,,5,,2182,,,13,,675,,,13,,46,,,12,,94,,,13,,5825,,,14,,015,
2021-08-27,,12,,8425998687744,,,12,,9873050833504,,,12,,3994399335077,,,12,,969217362784,,352000,0,0,0,0,-7382900,,12,,9007345890177,,,12,,9781574657864,,,12,,7431149618775,,,13,,5651535369155,,,12,,9411795139313,,,12,,3172054909471,,,5,,2516,,,5,,211,,,5,,3799,,,5,,3786,,,5,,2522,,,13,,5925,,,13,,675,,,13,,37,,,13,,23,,,14,,2425,
