Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.3618772457099249,0.9912071192467525,0.36189719198865294,0.9930631101644201,0.33345302806473737,0.4478401474707811
7 dias,0.4136189059980975,0.9876297832043721,0.41361717111039054,0.9929081481603053,0.3242347456343243,0.4516926090234701
15 dias,0.5160984966317113,0.9816897003921197,0.5161179879671431,0.9879279628332868,0.416576846836927,0.5864575367056248
30 dias,0.5333342780133521,0.9776143690000861,0.5333834238882377,0.9859675008573122,0.4611861083450918,0.6268773723850491
