Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6828020339849005,0.66928049527027,0.6828038325764538,0.4434250764525994,0.3743848232700377,0.1875,0.44612214312476584
7 dias,0.7056475104361828,0.6697127576796935,0.7056491575813073,0.45565749235474007,0.28526456454141286,0.0,0.45754467988839453
15 dias,0.7543798990734095,0.45867922673505085,0.7779126213587294,0.7217125382262997,0.7163483539281937,0.769620253164557,0.8219869459623559
30 dias,0.8247825627898635,0.4420038610505402,0.8275030156810461,0.8470948012232415,0.8424647048500259,0.8809523809523809,0.940857297883885
