Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,target_3d,target_7d,target_15d,target_30d,Open_lag2d,Open_lag4d,Open_lag6d,High_lag2d,High_lag4d,High_lag6d,Low_lag2d,Low_lag4d,Low_lag6d,Close_lag2d,Close_lag4d,Close_lag6d
2022-03-03,13.87362575531006,14.334874271623496,13.75605255335696,14.334874271623496,429700,1677.5,1644.25,1675.0,1587.5,5.159,5.1594,5.0571,5.1358,0,0,0,0,13.204361626879702,12.607452177548767,12.842598910619383,13.448551421257992,13.014436630159748,13.023480415344238,12.90590695457792,12.607452177548767,12.535099921331604,13.095831871032717,12.8335542678833,13.023480415344238
2022-03-04,14.018330574035645,14.018330574035645,13.430465443354713,13.873625364176403,661100,1680.25,1705.5,1661.5,1592.0,5.0965,5.1584,5.0087,5.1706,0,0,0,0,13.113921737502835,12.661717534935317,12.57127514107022,14.289652824401855,13.294803239179869,12.806421508244034,13.113921737502835,12.471791737410843,12.57127514107022,14.289652824401855,13.258626937866213,12.607451438903809
2022-03-07,13.909799575805664,14.26251911870224,13.222449069781492,14.02737275677119,374000,1676.25,1677.5,1590.25,1601.5,5.0309,5.159,5.1222,5.1375,0,0,0,0,14.334874271623496,13.204361626879702,12.607452177548767,14.334874271623496,13.448551421257992,13.014436630159748,13.75605255335696,12.90590695457792,12.607452177548767,13.87362575531006,13.095831871032717,12.8335542678833
2022-03-08,13.276715278625488,13.973109281892151,13.258626697041684,13.973109281892151,345400,1674.25,1680.25,1644.25,1635.0,5.0606,5.0965,5.1594,5.1027,0,0,0,0,13.873625364176403,13.113921737502835,12.661717534935317,14.018330574035645,14.289652824401855,13.294803239179869,13.430465443354713,13.113921737502835,12.471791737410843,14.018330574035645,14.289652824401855,13.258626937866213
2022-03-09,13.56612491607666,13.584213496636709,13.20436192998568,13.294802245252928,231600,1704.5,1676.25,1705.5,1675.0,5.1105,5.0309,5.1584,5.0571,0,0,0,0,14.02737275677119,14.334874271623496,13.204361626879702,14.26251911870224,14.334874271623496,13.448551421257992,13.222449069781492,13.75605255335696,12.90590695457792,13.909799575805664,13.87362575531006,13.095831871032717
2022-03-10,13.56612491607666,13.56612491607666,13.276714527203875,13.529948617467562,172300,1686.5,1674.25,1677.5,1661.5,5.0588,5.0606,5.159,5.0087,0,0,0,0,13.973109281892151,13.873625364176403,13.113921737502835,13.973109281892151,14.018330574035645,14.289652824401855,13.258626697041684,13.430465443354713,13.113921737502835,13.276715278625488,14.018330574035645,14.289652824401855
2022-03-11,13.00539207458496,13.602301442905537,12.851642587288932,13.584213724553008,276100,1700.0,1704.5,1680.25,1590.25,5.0115,5.1105,5.0965,5.1222,0,0,0,0,13.294802245252928,14.02737275677119,14.334874271623496,13.584213496636709,14.26251911870224,14.334874271623496,13.20436192998568,13.222449069781492,13.75605255335696,13.56612491607666,13.909799575805664,13.87362575531006
2022-03-14,12.526056289672852,12.99634819432434,12.526056289672852,12.99634819432434,468200,1690.75,1686.5,1676.25,1644.25,5.0097,5.0588,5.0309,5.1594,1,1,0,0,13.529948617467562,13.973109281892151,13.873625364176403,13.56612491607666,13.973109281892151,14.018330574035645,13.276714527203875,13.258626697041684,13.430465443354713,13.56612491607666,13.276715278625488,14.018330574035645
2022-03-15,12.580322265625,12.887821297748506,12.507969653656076,12.607454279485554,185100,1687.25,1700.0,1674.25,1705.5,5.0735,5.0115,5.0606,5.1584,1,1,0,0,13.584213724553008,13.294802245252928,14.02737275677119,13.602301442905537,13.584213496636709,14.26251911870224,12.851642587288932,13.20436192998568,13.222449069781492,13.00539207458496,13.56612491607666,13.909799575805664
2022-03-16,12.878775596618652,12.887819887753066,12.51701257635282,12.661717784459151,225600,1658.75,1690.75,1704.5,1677.5,5.1214,5.0097,5.1105,5.159,0,0,0,0,12.99634819432434,13.529948617467562,13.973109281892151,12.99634819432434,13.56612491607666,13.973109281892151,12.526056289672852,13.276714527203875,13.258626697041684,12.526056289672852,13.56612491607666,13.276715278625488
