Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6700593811361101,0.6692406884416611,0.6700610997958883,0.4954128440366973,0.3388132213514719,0.023668639053254437,0.4192667414889637
7 dias,0.6887537688442211,0.6693099090413259,0.6895161290318057,0.44954128440366975,0.29400379359733675,0.0,0.38889722430607654
15 dias,0.767351126051133,0.4667360100346561,0.7719537100063084,0.8042813455657493,0.8033209224604352,0.8241758241758241,0.8710526315789474
30 dias,0.8155129213143233,0.42956098621933725,0.8269484808449439,0.8470948012232415,0.8458045977818566,0.8670212765957447,0.9245055110976897
