Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.37383273122003013,0.9385193512163267,0.3738385178595104,0.9395987939564656,0.3727623209819931,0.4749960849112775
7 dias,0.42140684824971375,0.9176444218912907,0.4214096845530786,0.9321623373754313,0.37162567655977885,0.5077222115820941
15 dias,0.40444627773394126,0.9262056325617074,0.4044775576649478,0.9184416252216353,0.39272493935977343,0.5593770388270395
30 dias,0.3856230125638368,0.9379465888541765,0.38558958110874136,0.9332818530225682,0.42868448848417046,0.5262784697310476
