Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.3660158962649521,0.9908926909229395,0.36603949579225675,0.9902895120571568,0.36610527750644406,0.5298600205977521
7 dias,0.5682502853332679,0.9794123466129171,0.5682539499171042,0.9820557730429912,0.5279825902799027,0.718497951294818
15 dias,0.8177630546352006,0.9584265998785656,0.817794278574245,0.9691083732438202,0.6921998190926041,0.9381378955572671
30 dias,1.1297340133014553,0.9227208478522132,1.1298078164230931,0.9412133499855572,1.0043630160003518,1.2830820754480872
