Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.5459727346451058,0.33719505670141375,0.6489252814734563,0.4682080924855491,0.33564923163682503,0.6260162601626016,0.5669618894256575
7 dias,0.5834237486069744,0.2943415975078266,0.6660137120465686,0.5144508670520231,0.367521676300578,0.671875,0.6551724137931035
15 dias,0.6009445700279187,0.3997579373443567,0.6696832579180876,0.5606936416184971,0.5032167466771169,0.6666666666666666,0.702626641651032
30 dias,0.669497806156011,0.4683829526962505,0.678571428570934,0.6705202312138728,0.6679607366095406,0.6850828729281768,0.7790287574606619
