Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.40467184375759563,0.9904147385039935,0.40468778230120717,0.9909844023689979,0.3794043399320355,0.5710514042620297
7 dias,0.616475492499914,0.9781421918410161,0.6164862523135043,0.9817499446342627,0.567767300525001,0.8093011544474222
15 dias,0.8919536692279879,0.9562141781951561,0.8919868893272287,0.9665154365995916,0.7546706524178532,1.0935341080711216
30 dias,1.161588070774535,0.929983122065462,1.1615931033480977,0.9362444734049853,1.0955137973124696,1.5358820320665867
