Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6454667869677128,0.2815679907798767,0.6918641896215484,0.6212121212121212,0.6077942128203728,0.6819338422391857,0.7025090922449579
7 dias,0.7959620240032775,0.4511689245700836,0.8036338225012474,0.7333333333333333,0.7329788412540157,0.751412429378531,0.8133289124668435
15 dias,0.8442059834240606,0.3629281520843506,0.8505291005286024,0.8151515151515152,0.8117375195719706,0.8431876606683805,0.9120712596096985
30 dias,0.8774498095088978,0.3889133930206299,0.884848484847985,0.8787878787878788,0.8785167612753818,0.8918918918918919,0.9497698247698249
