Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6144795007496553,0.424889044922433,0.6843156843152338,0.5196374622356495,0.35537830419296906,0.68389662027833,0.5614670176978207
7 dias,0.6925215601392071,0.4716571291833056,0.7188139059300043,0.5830815709969789,0.48240378424959524,0.7183673469387755,0.6012154696132597
15 dias,0.7067038441702189,0.3815120876701247,0.7542918454930819,0.6193353474320241,0.5675720231689267,0.7296137339055794,0.6652183600713013
30 dias,0.7561516573993329,0.3349103823341046,0.7822410147986696,0.676737160120846,0.6395636196913231,0.7708779443254818,0.7268099547511312
