Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.3644636019602392,0.990860124567062,0.3644507035147545,0.9900648478883989,0.3739409941411418,0.5297384287143602
7 dias,0.5615194088747882,0.9797409640667545,0.5615178738448583,0.9792100802383942,0.5756089068277774,0.76340592720552
15 dias,0.8118870853499995,0.9588878518437602,0.8119018143401029,0.9638914238818166,0.7539688244781331,0.9974333638477773
30 dias,1.1265639394500933,0.9230492765282474,1.1265633452308736,0.9364070732740126,1.0451241873921515,1.3097697520810316
