Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.5975518883654323,0.355087865703998,0.678626345463414,0.5196374622356495,0.36811101773382654,0.6787878787878788,0.5967353198948291
7 dias,0.6498564974188357,0.3857832017685479,0.6986506746622138,0.5468277945619335,0.40500167841557566,0.7,0.6466300366300366
15 dias,0.6816503656917888,0.3487636568962028,0.7102493074787459,0.622356495468278,0.5632477943277743,0.7311827956989247,0.6839532490443987
30 dias,0.7148818895706508,0.29443053454887363,0.7341635083915085,0.6314199395770392,0.5891724961890127,0.7312775330396476,0.7374833850243686
