Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6713833966576094,0.0788552537560463,0.6944444444439757,0.6069364161849711,0.5799554957245618,0.6792452830188679,0.7232957595276436
7 dias,0.7427284785032663,0.4051193296909332,0.7649402390433294,0.653179190751445,0.6441998574709003,0.7,0.7571504945201818
15 dias,0.8159973920317688,0.3161433935165405,0.8395415472774396,0.8497109826589595,0.8497511561466207,0.8488372093023255,0.9299115518627714
30 dias,0.8480727876029558,0.47179093956947327,0.8622950819667131,0.8959537572254336,0.8962690064124018,0.8860759493670886,0.9702930005425936
