Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.3891307416969451,0.9348891111558977,0.3891760472487071,0.9528666081319289,0.320964086414244,0.4070083787467306
7 dias,0.4519808943021764,0.9115633238829479,0.4520557371793689,0.9330306606449366,0.38787243339247796,0.4920587885930235
15 dias,0.4789982172832149,0.8972942573153414,0.4790460581270006,0.8913475416273813,0.4836535590550101,0.6452861202353207
30 dias,0.490883929827466,0.886630038350137,0.49088098577146566,0.9460483991443708,0.37776496045135866,0.4871783204834625
