Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.3926861458224457,0.9301386730931791,0.3927060043860143,0.9516612564966805,0.3185905979349277,0.41217977839695097
7 dias,0.5615363741945267,0.8653114838670841,0.5614933458233283,0.8688573487723893,0.5100161660951393,0.6885745474868619
15 dias,0.7735160122712486,0.7366375476497509,0.7735546277252332,0.7555217132804897,0.7408747254807299,0.9679494823501057
30 dias,0.9847371554808643,0.62554048825499,0.9847118233538431,0.6375677309170986,1.0375430213833274,1.2626971931871693
