Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6431413592600237,0.6715095655505683,0.6431451612898862,0.4378698224852071,0.40879520868383,0.25196850393700787,0.43258426966292135
7 dias,0.662019801980198,0.6715254445154696,0.6620278330015451,0.39644970414201186,0.37324975101060404,0.25,0.38123249299719886
15 dias,0.69750465759245,0.4233736931572242,0.740223463686657,0.7041420118343196,0.695140032669771,0.7422680412371134,0.7688202247191012
30 dias,0.8417034614123452,0.4791213781675641,0.855670103092284,0.8224852071005917,0.8227463314106848,0.8192771084337349,0.9026598754951896
