Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6653672915016119,0.28716903924942017,0.6922024623798074,0.6589595375722543,0.6565585688133342,0.6775956284153005,0.7329575952764358
7 dias,0.7375252785812264,0.16137827932834625,0.7566265060236127,0.6358381502890174,0.6019830073103084,0.7174887892376681,0.7420475808607324
15 dias,0.8160995989304812,0.4005660116672516,0.8252569750362118,0.8554913294797688,0.8555879487894469,0.8520710059171598,0.9183864915572233
30 dias,0.8402734683879396,0.4106975793838501,0.8507223113959693,0.8901734104046243,0.8905558636213635,0.8848484848484849,0.9652740097666848
