Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6930150597190596,0.47234046459198,0.6982248520705401,0.5347432024169184,0.4756931699466358,0.65625,0.5389790843937399
7 dias,0.7769789663260839,0.5121357440948486,0.7786885245896641,0.7824773413897281,0.7801014475428721,0.8125,0.8468139963167587
15 dias,0.847623102418799,0.3490639626979828,0.8527918781720902,0.8217522658610272,0.817823742998801,0.854320987654321,0.9006981580510992
30 dias,0.868212751023632,0.5863993167877197,0.8702290076330877,0.8580060422960725,0.8582301906154923,0.8785529715762274,0.9269607843137254
