Date,Close,High,Low,Open,Volume,agro_soja_close_lag_1d,agro_soja_close_lag_3d,agro_soja_close_lag_6d,agro_soja_close_lag_10d,agro_cambio_close_lag_1d,agro_cambio_close_lag_3d,agro_cambio_close_lag_6d,agro_cambio_close_lag_10d,Close_3d_fut,Close_7d_fut,Close_15d_fut,Close_30d_fut,OBV,FWMA,TEMA,HLC3,BB_upper,BB_middle,BB_lower
2021-06-25,13.448553085327148,13.566126283283603,13.204363260733809,13.557081992092089,328700,1371.25,1394.5,1329.75,1508.5,4.9652,5.0131,5.0543,5.0545,13.98215389251709,13.475683212280272,12.571276664733888,13.023480415344238,-3688700,13.478234817241802,13.376625103497451,13.406347543114853,14.538351693231403,13.88719072341919,13.236029753606976
2021-06-28,13.294803619384766,13.566126318252024,13.249583025821709,13.47568513112591,403500,1329.75,1385.0,1396.0,1472.25,4.9127,4.9571,5.0074,5.117,13.665610313415527,13.475683212280272,11.992454528808594,12.978260040283203,-4092200,13.408092884698213,13.303556715865085,13.370170987819499,14.491973109886652,13.832926273345947,13.173879436805242
2021-06-29,13.837448120117188,13.837448120117188,13.159141848175278,13.159141848175278,511300,1357.0,1371.25,1415.0,1465.75,4.9154,4.9652,5.096,5.0586,13.63847827911377,13.340023040771484,11.757309913635254,13.186273574829102,-3580900,13.572124580824351,13.443725593504732,13.611346029469885,14.446071788529853,13.813481521606445,13.180891254683036
2021-06-30,13.98215389251709,13.98215389251709,13.575170285193462,13.74700750161506,513900,1359.75,1329.75,1394.5,1448.5,4.9248,4.9127,5.0131,5.0438,13.493772506713867,13.204363822937012,11.856793403625488,13.656567573547363,-3067000,13.728680894050829,13.604299280693105,13.846492690075882,14.348313094048434,13.7890625,13.229811905951566
2021-07-01,13.665610313415527,14.090682493584548,13.665610313415527,13.94597729076387,391800,1450.0,1357.0,1385.0,1329.75,4.9551,4.9154,4.9571,5.0543,13.475683212280272,13.213407516479492,12.182380676269531,12.82451057434082,-3458800,13.704401106186378,13.617287228438276,13.807301040138535,14.300714197900453,13.765095663070678,13.229477128240903
2021-07-02,13.63847827911377,13.918845255960507,13.63847827911377,13.665610288966343,420700,1446.75,1359.75,1371.25,1396.0,4.9692,4.9248,4.9652,5.0074,13.475683212280272,13.14105224609375,12.336130142211914,12.489880561828612,-3879500,13.679149187602569,13.619319426403985,13.731933938062681,14.240804270732134,13.738415575027465,13.236026879322797
2021-07-06,13.493772506713867,13.647521993570724,13.385243609375673,13.620389984863928,266600,1451.75,1450.0,1329.75,1415.0,5.0592,4.9692,4.9154,5.0131,13.340023040771484,13.22244930267334,12.390395164489746,13.14105224609375,-4146100,13.608199725044667,13.571810495772581,13.508846036553422,14.22086687423637,13.716257572174072,13.211648270111775
2021-07-07,13.475683212280272,13.701785285389075,13.475683212280272,13.548035806674214,194900,1363.75,1446.75,1357.0,1394.5,5.0885,5.0451,4.9248,4.9571,13.204363822937012,12.706937789916992,12.345174789428713,13.204363822937012,-4341000,13.557374365189496,13.531337940120133,13.551050569983206,14.223686176645254,13.710378837585449,13.197071498525643
2021-07-08,13.475683212280272,13.81935846690697,13.294801726295423,13.385242900543329,400200,1386.5,1451.75,1359.75,1385.0,5.1953,5.0592,4.9551,4.9652,13.213407516479492,12.571276664733888,12.607451438903809,13.204363822937012,-4341000,13.52603160053431,13.502715376079152,13.529947801827555,14.20443903940769,13.689125156402588,13.173811273397485
2021-07-12,13.340023040771484,13.692742604556862,13.340023040771484,13.56612512620829,285200,1404.0,1386.5,1446.75,1329.75,5.258,5.1953,5.0451,4.9154,13.14105224609375,11.992454528808594,13.00539207458496,13.095831871032717,-4626200,13.454743146412753,13.435783061734583,13.457596228699943,14.139433624509111,13.648878955841065,13.158324287173018
2021-07-13,13.204363822937012,13.439509366350649,13.159143227565156,13.34002474654146,411900,1432.5,1390.25,1451.75,1357.0,5.2579,5.2312,5.0592,4.9248,13.22244930267334,11.757309913635254,12.94208526611328,13.00539207458496,-5038100,13.358955650252211,13.340346200210366,13.267672138950937,14.10265557057415,13.607728433609008,13.112801296643866
2021-07-14,13.213407516479492,13.376201318072177,13.204364087233005,13.204364087233005,225500,1438.0,1404.0,1363.75,1359.75,5.1727,5.258,5.0885,4.9551,12.706937789916992,11.856793403625488,12.507966995239258,12.933040618896484,-4812600,13.303141406293332,13.274583772462549,13.26465764059489,14.088852914111671,13.576526403427124,13.064199892742577
2021-07-15,13.14105224609375,13.421419196221766,13.113920238826832,13.213404840479503,305600,1467.75,1432.5,1386.5,1450.0,5.1624,5.2579,5.1953,4.9692,12.571276664733888,12.182380676269531,12.23664379119873,12.806422233581545,-5118200,13.241226300748316,13.203217061853389,13.225463893714116,14.058562895375985,13.537636709213256,13.016710523050527
2021-07-16,13.22244930267334,13.285757607957942,12.98730293660057,13.17722871496535,314600,1447.5,1438.0,1390.25,1446.75,5.0699,5.1727,5.2312,5.0451,11.992454528808594,12.336130142211914,12.62554168701172,12.842599868774414,-4803600,13.234007202829357,13.181672036989243,13.165169949077283,14.00312196081661,13.501460313796997,12.999798666777384
2021-07-19,12.706937789916992,13.132009965952818,12.598408888856769,13.113921384520598,529400,1454.75,1467.75,1404.0,1451.75,5.11,5.1624,5.258,5.0592,11.757309913635254,12.390395164489746,13.113921165466309,12.64362907409668,-5333000,13.03231339909242,12.989314765721021,12.812452214908859,14.0252694339513,13.44267373085022,12.860078027749141
2021-07-20,12.571276664733888,12.96017256046315,12.417527164678647,12.752159038336108,977800,1428.0,1447.5,1432.5,1363.75,5.1154,5.0699,5.2579,5.0885,11.856793403625488,12.345174789428713,13.023480415344238,12.444659233093262,-6310800,12.856009018106828,12.801974661801276,12.649658796625227,14.05332827753971,13.380269527435303,12.707210777330895
2021-07-21,11.992454528808594,12.743113365320456,11.992454528808594,12.58936388193745,1159900,1443.5,1454.75,1438.0,1386.5,5.2509,5.11,5.1727,5.1953,12.182380676269531,12.607451438903809,12.978260040283203,12.580322265625,-7470700,12.52553289947355,12.46518531774717,12.242674140979213,14.197655224214229,13.296611738204955,12.395568252195682
2021-07-22,11.757309913635254,12.390395659559545,11.63069241944595,12.091940938445076,1455100,1439.25,1428.0,1467.75,1390.25,5.2199,5.1154,5.1624,5.2312,12.336130142211914,13.00539207458496,13.186273574829102,12.65267276763916,-8925800,12.231151221973658,12.13818468915744,11.926132664213583,14.332217733249983,13.207527542114258,12.082837350978533
2021-07-23,11.856793403625488,12.1914243965565,11.70304391193948,11.757308793568496,667000,1416.25,1443.5,1447.5,1404.0,5.1873,5.2509,5.0699,5.258,12.390395164489746,12.94208526611328,13.656567573547363,12.299954414367676,-8258800,12.08747296207575,11.937914461680005,11.917087237373822,14.415705097702494,13.139244747161865,11.862784396621235
2021-07-26,12.182380676269531,12.182380676269531,11.86583740979755,11.86583740979755,491700,1401.0,1439.25,1454.75,1432.5,5.1996,5.2199,5.11,5.2579,12.345174789428713,12.507966995239258,12.82451057434082,12.715983390808104,-7767100,12.123126414919962,11.913433149287059,12.076866254112204,14.410014674961909,13.075031757354736,11.740048839747564
2021-07-27,12.336130142211914,12.526055929253312,12.073851756536746,12.209512663347311,563500,1412.75,1416.25,1428.0,1438.0,5.1979,5.1873,5.1154,5.1727,12.607451438903809,12.23664379119873,12.489880561828612,12.435614585876465,-7203600,12.204037011516021,11.96105439639279,12.31201260933399,14.381292843157695,13.019410610198975,11.657528377240254
2021-07-28,12.390395164489746,12.571276675739238,12.245689955490151,12.408483746870235,817300,1418.25,1401.0,1443.5,1467.75,5.1754,5.1996,5.2509,5.1624,13.00539207458496,12.62554168701172,13.14105224609375,12.661717414855955,-6386300,12.274793857009609,12.026934097554076,12.40245393190638,14.35746294032,12.974190187454223,11.590917434588446
2021-07-29,12.345174789428713,12.507968583688523,12.028632354770416,12.381351092318548,426900,1432.0,1412.75,1439.25,1447.5,5.1691,5.1979,5.2199,5.0699,12.94208526611328,13.113921165466309,13.204363822937012,12.64362907409668,-6813200,12.301247477773238,12.070272437735646,12.293925242629216,14.247319960105427,12.8995765209198,11.551833081734172
2021-07-30,12.607451438903809,13.023479295245568,12.119070986894874,12.236644170481782,927400,1434.25,1418.25,1416.25,1454.75,5.1148,5.1754,5.1873,5.11,12.507966995239258,13.023480415344238,13.204363822937012,12.779291152954102,-5885800,12.417856856727212,12.20261335994533,12.58333390701475,14.082941255625865,12.830841398239135,11.578741540852405
2021-08-02,13.00539207458496,13.023479792937488,12.679805381640376,12.679805381640376,386300,1414.75,1432.0,1401.0,1428.0,5.0804,5.1691,5.1996,5.1154,12.23664379119873,12.978260040283203,13.095831871032717,12.661717414855955,-5499500,12.642252859189108,12.447516952486781,12.902892416387608,13.990674601215366,12.797830486297608,11.60498637137985
2021-08-03,12.94208526611328,13.032525593376766,12.480836750782853,13.023481301897084,222100,1418.75,1434.25,1412.75,1443.5,5.2087,5.1148,5.1979,5.2509,12.62554168701172,13.186273574829102,13.00539207458496,12.661717414855955,-5721600,12.756588730802399,12.613461070527059,12.818482536757633,13.891450719115145,12.763010835647583,11.63457095218002
