Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.38078353076527094,0.9918718983535663,0.38078483859911033,0.9935863764371728,0.3419509072144246,0.4816479060228668
7 dias,0.45192512591856265,0.9887379936503394,0.45192585594650453,0.9911258344569602,0.3964611396956259,0.5643412941245832
15 dias,0.5247938711016964,0.9827661726176177,0.5248016584517228,0.9874202374145008,0.4508855030110906,0.6702645273014346
30 dias,0.6619074801916002,0.9667409457875035,0.6619502270973221,0.969436237080464,0.6763579964113029,1.0634139477683464
