Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,0.34343339021778685,0.9915264660574274,0.34342893677883674,0.9935597650462131,0.30889835219733386,0.42534079770606964
7 dias,0.34530224249536207,0.9918184518812184,0.3452913186770399,0.9936980519611992,0.3119578235345408,0.4211284655107282
15 dias,0.36621773237678823,0.9908186582311855,0.3662027599277006,0.9930619493392626,0.3213099957906193,0.43635648752168
30 dias,0.3775776265884245,0.9896022587518669,0.3775772397304045,0.9920887331454136,0.35915785772042513,0.4654192407673924
