Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.595107970645153,0.4285579326553773,0.6843156843152338,0.5196374622356495,0.35537830419296906,0.68389662027833,0.5310443176831944
7 dias,0.661796951626772,0.4725187499041637,0.714723926379902,0.5619335347432024,0.4785844956853336,0.6960167714884696,0.5800736648250461
15 dias,0.6701988564413518,0.4370513893244942,0.7367357251132238,0.6193353474320241,0.5360299505174092,0.7428571428571429,0.6154931669637551
30 dias,0.7077403394792274,0.42140775206635356,0.7627627627622867,0.6435045317220544,0.5864225233620126,0.7551867219917012,0.6623303167420814
