Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.5682965150480515,0.2866330868658426,0.6491405460056261,0.49122807017543857,0.34213594616155624,0.6506024096385542,0.5112482853223594
7 dias,0.5558090449696289,0.32022513452149476,0.6653306613221973,0.5263157894736842,0.39707897805142467,0.6746987951807228,0.6024904214559387
15 dias,0.5865681620581135,0.3396208370451541,0.6727480045605393,0.5730994152046783,0.5161793372319688,0.6755555555555556,0.6796703296703296
30 dias,0.639693514801103,0.3324455713927257,0.68461538461491,0.5906432748538012,0.5591249219489596,0.6634615384615384,0.7640277777777778
