Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6164160981624781,0.2827468616693042,0.6434955312805962,0.47368421052631576,0.30451127819548873,0.6428571428571429,0.48093278463648836
7 dias,0.6614410339409103,0.5333729775778232,0.663356504468273,0.5087719298245614,0.34312525499796,0.0,0.6093322386425835
15 dias,0.6779959934525156,0.35452504380732597,0.7176165803103949,0.6608187134502924,0.6501511443318013,0.7040816326530612,0.7585164835164836
30 dias,0.7546739672223228,0.3157087548463055,0.7719780219775365,0.7076023391812866,0.7040678619625989,0.7252747252747253,0.8686111111111111
