Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.683606121173493,0.6140494032205221,0.6884422110548246,0.5317220543806647,0.3818031035473724,0.6893787575150301,0.47155185022670765
7 dias,0.7074349377177075,0.516767409341628,0.7109335996001378,0.5468277945619335,0.38662433912386707,0.70703125,0.5885819521178637
15 dias,0.7524046050955617,0.39136649534060414,0.7705286839140234,0.7401812688821753,0.723954413858445,0.8018433179723502,0.8158422459893048
30 dias,0.8025222022361624,0.395358372443867,0.8202816901403523,0.7794561933534743,0.7710233829549727,0.8298368298368298,0.8774132730015083
