Date,Close,High,Low,Open,Volume,target_3d,target_7d,target_15d,target_30d,OBV,FWMA,TEMA,HLC3,BB_upper,BB_middle,BB_lower
2022-03-25,12.670761108398438,12.869730323101225,12.48083532162868,12.77024571574983,645000,0,0,0,0,-3449800,12.766632073307616,12.67051432656965,12.673775584376115,14.238091180481533,13.160046243667603,12.082001306853673
2022-03-28,12.842599868774414,12.85164416031319,12.589365743266438,12.725026666303648,210600,0,0,0,0,-3239200,12.795516715330237,12.696165823814322,12.761203257451347,14.22530579080808,13.139244890213012,12.053183989617944
2022-03-29,12.842599868774414,13.294804095579927,12.842599868774414,12.923996767601183,799200,0,0,0,0,-3239200,12.81327494743146,12.718780681965503,12.993334611042918,14.220650216294871,13.126583290100097,12.032516363905323
2022-03-30,12.526056289672852,12.98730390360713,12.39943880716501,12.933039884325938,1178400,0,0,0,0,-4417600,12.703076469970764,12.628127950335239,12.637599666814998,14.015838870837712,13.038403463363647,12.060968055889582
2022-03-31,12.462746620178224,12.625540396552037,12.26377740740023,12.625540396552037,674200,0,0,0,0,-5091800,12.61099329246227,12.54091165677803,12.45068814137683,13.893779863807161,12.967859506607056,12.04193914940695
2022-04-01,12.462746620178224,12.697892994382396,12.290909415958865,12.571275516923764,677700,0,0,0,0,-5091800,12.55427944732728,12.479006181343681,12.48384967683983,13.698323094881692,12.890080308914184,12.081837522946676
2022-04-04,12.526056289672852,12.625540900029062,12.38135022573059,12.462747117163412,585200,0,0,0,0,-4506600,12.543602895059642,12.458644136890795,12.510982471810834,13.48578992872948,12.820893144607544,12.155996360485608
2022-04-05,12.21855640411377,12.643627686336234,12.21855640411377,12.580319381007564,571600,0,0,0,1,-5078200,12.419104319798777,12.340124676237236,12.360246831521257,13.448382523689457,12.767985200881958,12.087587878074459
2022-04-06,12.037674903869627,12.24568839975196,11.892968850742957,12.24568839975196,572400,0,0,0,1,-5650600,12.27322481225035,12.192431668515997,12.058777384788181,13.33694885284068,12.691562700271607,12.046176547702535
2022-04-07,11.88392734527588,12.09194087480156,11.8296624587629,12.09194087480156,411000,0,0,0,1,-6061600,12.12422740193458,12.033238967006778,11.93517689294678,13.209975932818764,12.607452821731567,12.004929710644369
2022-04-08,11.892970085144045,11.992455560901412,11.675912276691516,11.93819067753275,580100,0,0,0,1,-5481500,12.03552006030905,11.923290903956891,11.853779307578991,13.203092486577141,12.551831722259521,11.900570957941902
2022-04-11,11.838706970214844,12.091941099454251,11.802530666037786,11.838706970214844,386200,0,0,1,1,-5867700,11.96005837864131,11.82901338872089,11.91105957856896,13.242784926512266,12.51746425628662,11.792143586060975
2022-04-12,11.703043937683104,12.019587212441444,11.703043937683104,11.938190321074384,313900,1,0,1,1,-6181600,11.861288519466626,11.718492614496324,11.808558362602552,13.2840292474377,12.473600339889526,11.66317143234135
2022-04-13,11.802529335021973,11.89296965400976,11.630691262676429,11.81157362567406,267100,0,0,1,1,-5914500,11.838467282649228,11.678215244897785,11.775396750569387,13.259340579508498,12.419788026809693,11.580235474110887
2022-04-14,11.63973617553711,11.820617685692834,11.63973617553711,11.820617685692834,264600,0,0,1,1,-6179100,11.762170534346698,11.599204905380354,11.700030012255686,13.278188352532561,12.373211002349853,11.468233652167145
2022-04-18,11.757309913635254,12.046720343198103,11.63069241944595,11.639736710997568,1114800,0,0,0,1,-5064300,11.759941924174466,11.58886411790073,11.811574225426435,13.252482129969884,12.324373006820679,11.396263883671473
2022-04-19,11.757309913635254,11.929147140560415,11.639736710997568,11.79348621733061,512600,0,1,0,1,-5064300,11.758437824055825,11.58880205365312,11.775397921731079,13.212787990989636,12.274630641937256,11.336473292884875
2022-04-20,11.630691528320312,11.911058507361371,11.630691528320312,11.75730901280838,424000,0,1,1,1,-5488300,11.709300401970049,11.55163899339254,11.724147188000666,13.155995732712334,12.214487504959106,11.272979277205877
2022-04-22,11.178486824035645,11.621647568211037,11.178486824035645,11.621647568211037,592400,1,1,1,1,-6080700,11.506019073857738,11.37252339238638,11.326207072094109,13.079751853364394,12.11997675895691,11.160201664549424
2022-04-25,11.458853721618652,11.485985730279625,10.970473253166164,11.088046440711707,497500,0,1,1,1,-5583200,11.487664765325086,11.342966520120243,11.30510423502148,13.015438196023533,12.056668186187744,11.097898176351956
2022-04-26,11.305106163024902,11.6487814938822,11.305106163024902,11.449811383909838,636500,1,1,1,1,-6219700,11.41740405196834,11.274579512604593,11.419664606644,12.95747338364612,11.988385438919067,11.019297494192015
2022-04-27,11.296060562133787,11.531206950079234,11.277972842874703,11.368413164192225,253900,1,1,1,1,-6473600,11.370669978143718,11.22734633675028,11.368413451695908,12.83909166417046,11.911058473587037,10.983025283003613
2022-04-28,11.332236289978027,11.522162076402733,11.178486802752742,11.296059990778607,275000,1,1,1,1,-6198600,11.35569093773863,11.211685951861098,11.344295056377833,12.687055656649594,11.835540294647217,10.98402493264484
2022-04-29,11.82966136932373,12.191424371057074,11.504074667763724,11.540250967937055,1647100,1,0,1,0,-4551500,11.53669181750222,11.380375991568151,11.841720136048176,12.587866811213255,11.80072054862976,11.013574286046266
2022-05-02,11.720742225646973,11.929392793034744,11.366942421853858,11.884034575882646,308400,1,0,1,0,-4859900,11.606959898138143,11.474473799464905,11.67235914684519,12.486725601938307,11.763620328903198,11.040515055868088
2022-05-03,11.675382614135742,11.71166970530417,11.475803180133145,11.70259771622394,295300,1,1,1,0,-5155200,11.632956090853614,11.532918085274302,11.62095183319102,12.36853011530818,11.724252128601075,11.079974141893969
2022-05-04,11.902177810668944,11.902177810668944,11.44858871331806,11.675383261993504,312200,0,0,1,0,-4843000,11.735936588496273,11.658438949726882,11.750981444885317,12.224392871224161,11.693058204650878,11.161723538077595
2022-05-05,11.8114595413208,11.974751014667548,11.666310315347898,11.829602653847118,371400,0,1,1,0,-5214400,11.764712877254215,11.722299156940824,11.817506957112082,12.147452632431936,11.67270336151123,11.197954090590525
2022-05-06,11.847745895385742,12.047324446537113,11.602807402855763,11.702596678431448,363500,0,1,1,0,-4850900,11.79656650376852,11.783049851664758,11.832625914926206,12.114222057094663,11.663206911087036,11.212191765079409
2022-05-09,11.675382614135742,11.956608219555426,11.593736442718658,11.956608219555426,323300,1,1,1,0,-5174200,11.750199624539388,11.767914486282052,11.74190909213661,12.09179192387148,11.652779674530029,11.213767425188578
2022-05-10,11.457660675048828,11.884034667764883,11.457660675048828,11.865890688641734,224700,1,1,1,0,-5398900,11.638419779028903,11.67968880796139,11.599785339287513,12.062994006933494,11.631014204025268,11.199034401117043
2022-05-11,11.602807998657228,11.793315436467806,11.430444538329782,11.475802751732688,200900,1,1,1,0,-5198000,11.62463412275179,11.663720007300427,11.608855991151605,12.040060018363889,11.619219255447387,11.198378492530885
2022-05-12,11.70259952545166,11.70259952545166,11.312513451371691,11.50302092574661,291500,1,1,1,0,-4906500,11.654720959266832,11.686641571049107,11.572570834091671,12.040019208537835,11.619197034835816,11.198374861133797
2022-05-13,11.865889549255373,11.865889549255373,11.45765957486152,11.59373594460865,266700,1,1,1,0,-4639800,11.735478664266653,11.760815785956186,11.729812891124089,12.049898835524704,11.622365045547486,11.194831255570268
2022-05-16,12.192474365234377,12.192474365234377,11.747957264426658,11.874962521151376,1280700,1,0,0,0,-3359100,11.910415324429712,11.929928940875989,12.04430199829847,12.147929518436289,11.650001955032348,11.152074391628407
2022-05-17,12.128972053527832,12.382981699397089,11.965679705749908,12.183403124504649,393300,0,1,0,0,-3752400,11.994157377169534,12.032963260418892,12.15921115289161,12.209279945798503,11.668585062026978,11.127890178255452
2022-05-18,12.138044357299805,12.283192730127793,11.802388528846947,12.029183077678814,395500,0,0,0,0,-3356900,12.049543560639357,12.110449063970876,12.074541872091515,12.266902471041519,11.687621784210204,11.10834109737889
2022-05-19,12.319479942321776,12.455556326874166,12.065470287419462,12.147116464211916,503300,0,0,0,0,-2853600,12.152847852958384,12.22820592057859,12.280168852205135,12.365443917587768,11.722061204910279,11.07867849223279
2022-05-20,12.128972053527832,12.36483858583983,12.128972053527832,12.328551493572794,252400,0,1,0,0,-3106000,12.143831171805669,12.245666360902518,12.207594230965165,12.383657889462066,11.769585466384887,11.155513043307709
2022-05-23,11.974751472473145,12.228761113619914,11.71166984214015,12.174330908807574,620700,1,1,0,0,-3726700,12.079436068118948,12.20012083426556,11.971727476077737,12.397723990262136,11.795380353927612,11.193036717593088
2022-05-24,12.192474365234377,12.192474365234377,11.70259818237122,12.065469973662188,340800,0,1,0,0,-3385900,12.122697184100353,12.237567793235492,12.029182304279992,12.420370676045703,11.839748764038086,11.25912685203047
2022-05-25,12.001967430114746,12.228761985016256,11.89310614758033,12.228761985016256,132900,1,0,0,0,-3518800,12.076666780707804,12.1952056438654,12.041278520903779,12.399625420538436,11.875044107437134,11.350462794335831
2022-05-26,12.219690322875977,12.219690322875977,11.865890521335915,12.029182870531718,232400,1,0,0,0,-3286400,12.131438034784964,12.235721265057604,12.101757055695956,12.398866786903746,11.919416809082032,11.439966831260318
2022-05-27,12.101757049560549,12.29226450180822,12.08361307070242,12.22876144095731,208800,1,0,0,0,-3495200,12.120204160469783,12.22160377314963,12.159211540690395,12.417166733843448,11.933021593093873,11.448876452344297
2022-05-30,12.292263984680176,12.310407097622504,12.110828529494444,12.110828529494444,173300,0,0,0,0,-3321900,12.186264239266727,12.274250445424126,12.237833203932375,12.460236706107661,11.961597681045532,11.462958655983403
2022-05-31,12.38298225402832,12.38298225402832,12.156187700913131,12.28319296211256,181000,0,0,0,0,-3140900,12.261736756647817,12.342269861950705,12.30738406965659,12.510306366298806,11.99697766304016,11.483648959781515
2022-06-01,12.392054557800291,12.446485632594332,12.22876219857076,12.446485632594332,171900,0,0,0,0,-2969000,12.311769810457983,12.39299839926911,12.35576746298846,12.56179401187403,12.021471500396729,11.481148988919427
2022-06-02,12.246905326843262,12.39205369599626,12.246905326843262,12.39205369599626,177400,0,0,0,0,-3146400,12.287222513078916,12.376615765457311,12.295288116560927,12.58302731616401,12.043243789672852,11.503460263181694
2022-06-03,11.92032241821289,12.28319336916123,11.902178438089178,12.246906274066395,114200,0,0,0,0,-3260600,12.146969114307456,12.24665460698979,12.035231408487766,12.582078740945542,12.046872615814209,11.511666490682876
2022-06-06,11.784244537353516,12.047326179117478,11.784244537353516,12.020111075528805,158500,0,0,0,0,-3419100,12.008270022835259,12.098923457265602,11.871938417941502,12.57364856314723,12.052315711975098,11.530982860802965
2022-06-07,11.992894172668455,11.992894172668455,11.620951307199157,11.784242769385424,251800,0,0,0,0,-3167300,12.002371808336424,12.059767729170146,11.868913217512024,12.520745346127123,12.07907738685608,11.637409427585036
2022-06-08,11.766100883483888,11.98382343250865,11.766100883483888,11.965679454180334,134600,0,0,0,0,-3301900,11.911930094867884,11.951187861046598,11.838675066492142,12.49670221948094,12.087242031097412,11.677781842713886
2022-06-09,11.675382614135742,11.820530978809453,11.602808431798888,11.784243887641024,195100,0,0,0,0,-3497000,11.821294963480733,11.838727649471526,11.699574008248028,12.50086757771564,12.085881185531616,11.67089479334759
2022-06-10,11.348798751831056,11.630023491062706,11.348798751831056,11.61188037812155,207100,0,0,0,0,-3704100,11.640687415372529,11.642084959430274,11.44254033157494,12.583082474715306,12.0600266456604,11.536970816605495
2022-06-13,11.194578170776367,11.43951581398744,11.122003990184014,11.339726531961071,284700,0,0,0,0,-3988800,11.469804766695592,11.443794387377284,11.25203265831594,12.65596201974054,12.0101318359375,11.36430165213446
2022-06-14,11.149219512939451,11.430445122226502,11.031286248732144,11.421373133021516,148700,0,0,0,0,-4137500,11.3471057381156,11.28397868867589,11.2036502946327,12.709512293618317,11.961144208908081,11.212776124197845
2022-06-15,11.239937782287598,11.321583090456572,11.094788549075767,11.239937782287598,131100,0,0,0,0,-4006400,11.305740082723373,11.201946930203636,11.218769807273313,12.725237680469483,11.91623888015747,11.107240079845457
2022-06-17,11.112933158874512,11.30344061906132,11.004071876646702,11.122005148681636,225400,0,0,0,0,-4231800,11.231749182540554,11.103040706661721,11.140148551527512,12.716594806940346,11.855911540985108,10.99522827502987
2022-06-20,11.004071235656738,11.203650674025118,10.85892286780792,11.11293251154335,278800,0,0,0,0,-4510600,11.144297518546392,10.99814038033784,11.022214925829926,12.729463792111082,11.799666500091552,10.869869208072023
2022-06-21,10.822635650634766,11.15829146368996,10.68655840848644,11.05850131308402,280700,0,0,0,0,-4791300,11.020843986565396,10.86382877328348,10.889161840937055,12.764344041860307,11.742060708999634,10.719777376138962
2022-06-22,10.740989685058594,11.06757351522432,10.722845706362016,10.831706983083924,215800,0,0,0,0,-5007100,10.913289105916363,10.742814265658577,10.843802968881642,12.760886406944472,11.669486474990844,10.578086543037216
2022-06-23,10.52326488494873,10.85892063280187,10.514192897537267,10.849848645390407,537000,0,0,0,0,-5544100,10.763622340034036,10.584867818660939,10.63212613842929,12.787801135370177,11.595551347732544,10.40330156009491
2022-06-24,10.251112937927246,10.69563000947644,10.251112937927246,10.586768738800258,309200,0,0,0,0,-5853300,10.567125439402055,10.3808321499614,10.39928529511031,12.792956550304618,11.497122478485107,10.201288406665595
2022-06-27,10.214826583862305,10.43254914090546,10.115036429686455,10.369046944722676,296600,0,0,0,1,-6149900,10.43204273413451,10.225502503508586,10.254137384818073,12.785131510858156,11.402775955200195,10.020420399542234
2022-06-28,10.006175994873049,10.369047819027742,10.006175994873049,10.359975828764536,199600,0,0,0,1,-6349500,10.268539420973216,10.04747648808677,10.127133269591278,12.73759472220657,11.288471555709839,9.839348389213107
2022-06-29,9.906386375427246,10.105965828967342,9.76123799654448,10.105965828967342,326700,1,0,0,1,-6676200,10.129509526382353,9.891086462438736,9.92453006697969,12.642928799643201,11.164641761779786,9.68635472391637
2022-06-30,9.534442901611328,9.888241838936557,9.498155808933037,9.888241838936557,328200,1,1,1,1,-7004400,9.901316468662472,9.656575516792525,9.640280183160307,12.552020092252427,11.021761178970337,9.491502265688247
2022-07-01,9.715877532958984,9.870097879922817,9.452795917282884,9.634231365136667,206500,1,0,0,1,-6797900,9.82983668580742,9.557392497399745,9.679590443388228,12.417471780155315,10.895209789276123,9.37294779839693
2022-07-04,10.069676399230955,10.151321694555689,9.68866156043936,9.797522819358049,158400,0,0,0,1,-6639500,9.920977246205172,9.620476055110842,9.969886551408669,12.287087163220239,10.802677488327026,9.318267813433813
2022-07-05,9.861026763916016,10.060606206793642,9.851954774432365,10.060606206793642,210900,0,0,0,1,-6850400,9.897617163087485,9.6080651678989,9.924529248380674,12.172250565514446,10.706516599655151,9.240782633795856
2022-07-06,9.915457725524902,10.096893187419852,9.743093387860306,9.861026654380154,189600,0,0,0,1,-6660800,9.903892201777646,9.629398928319443,9.918481433601686,11.976077361514562,10.602644777297973,9.229212193081384
2022-07-07,9.888240814208984,10.214825479621886,9.888240814208984,10.078748247315696,143300,0,0,0,1,-6804100,9.897432934681735,9.64648741701129,9.997102369346619,11.80168243429107,10.508751773834229,9.215821113377388
2022-07-08,9.734021186828612,9.969887714739816,9.71587807360987,9.806596235161104,116300,0,0,0,1,-6920400,9.834491671703407,9.614903870166676,9.806595658392766,11.624871482084142,10.411683702468872,9.198495922853603
2022-07-11,9.652377128601074,9.788453523383252,9.607018041956142,9.706807340452896,123800,0,1,1,1,-7044200,9.764457520800237,9.571291339533579,9.682616231313489,11.500757293985677,10.326862621307374,9.15296794862907
2022-07-12,9.489084243774414,9.679591705142023,9.362078981145151,9.679591705142023,225700,0,1,1,1,-7269900,9.658788889948784,9.489694074284177,9.510251643353863,11.397728801038822,10.241587924957276,9.08544704887573
2022-07-13,9.389294624328612,9.634232286056273,9.334863552193276,9.353007531289236,175100,0,1,1,1,-7445000,9.555328339156947,9.401563897749416,9.452796820859389,11.286532445040626,10.153591680526734,9.020650916012842
2022-07-14,9.28043270111084,9.353007754070818,9.117141211120437,9.126213200884502,202900,1,1,1,1,-7647900,9.44998142733777,9.305418822618474,9.250193888767365,11.130414907249346,10.055616426467896,8.980817945686447
2022-07-15,9.28043270111084,9.371150868446392,9.19878738869192,9.325791784778616,103900,1,1,1,1,-7647900,9.384795150215195,9.241376017495366,9.283456986083051,10.96947627398585,9.963991403579712,8.958506533173574
2022-07-18,9.36207675933838,9.525369077515982,9.262287489981158,9.371148747048773,146700,1,1,1,1,-7501200,9.375888162887604,9.229931986093247,9.383244442278508,10.79356764433271,9.881891679763793,8.970215715194877
2022-07-19,9.343935012817385,9.470939398689708,9.26228884181232,9.280431954728728,151100,1,1,1,1,-7652300,9.363393951864804,9.222735490322673,9.359054417773137,10.634241603657182,9.807956647872924,8.981671692088666
2022-07-20,9.679590225219728,9.688662213696055,9.4074366269969,9.42558060394956,291600,1,1,1,1,-7360700,9.484197544036,9.34154765483392,9.591896355304227,10.455660124728883,9.754886674880982,9.054113225033081
2022-07-21,9.634232521057127,9.697734719136866,9.561658333208126,9.561658333208126,89100,0,1,1,1,-7449800,9.541591189695904,9.420737422705992,9.631208524467374,10.311710841905485,9.710435056686402,9.109159271467318
2022-07-22,9.661446571350098,9.77937983002881,9.616088357756528,9.634231470163462,110900,1,1,1,1,-7338900,9.587161443296358,9.493918685898237,9.685638253045147,10.22577651679945,9.680951738357544,9.13612695991564
2022-07-25,9.870099067687988,9.870099067687988,9.6251605347452,9.6251605347452,65500,1,0,1,1,-7273400,9.695241187213643,9.624680809780104,9.788452890040391,10.156777586598963,9.663715362548828,9.170653138498693
2022-07-26,9.561657905578612,9.960815920896444,9.561657905578612,9.870098622718654,159200,1,1,1,1,-7432600,9.64409513937774,9.616807730233893,9.694710577351223,10.108964381245112,9.641489458084106,9.1740145349231
2022-07-27,9.87917137145996,9.906386476489976,9.561658640550275,9.570730630611148,153000,0,1,1,1,-7279600,9.73384733761058,9.722433508674046,9.782405496166737,10.104505165941264,9.640128707885742,9.17575224983022
2022-07-28,9.87917137145996,10.01524776176263,9.734022125943833,9.734022125943833,123100,1,1,1,1,-7279600,9.78940997500932,9.80178657950842,9.876147086388807,10.13072848791842,9.657365131378175,9.18400177483793
2022-07-29,9.734021186828612,9.951744601521073,9.724950062795497,9.933600623149824,134000,1,1,1,1,-7413600,9.768257345195714,9.809701759561502,9.803571950381729,10.132177059072092,9.658272314071656,9.18436756907122
2022-08-01,9.743094444274902,9.960817022155853,9.679592242014447,9.960817022155853,151000,1,1,1,1,-7262600,9.758725806617349,9.817325977934834,9.7945012361484,10.077081619873434,9.641943216323853,9.206804812774271
2022-08-02,9.95174503326416,10.051534323177735,9.724950484699404,9.833811764192182,188500,1,1,1,1,-7074100,9.832661766067721,9.89431512782991,9.9094099470471,10.09297634340707,9.64647912979126,9.19998191617545
2022-08-03,9.761237144470217,10.015246785342145,9.761237144470217,9.951744591412288,178900,1,1,1,1,-7253000,9.805538258736323,9.883671087496719,9.84590702476086,10.070798700527334,9.638768100738526,9.206737500949718
2022-08-04,10.115036964416504,10.151324059175344,9.77030999678383,9.797525101564812,166500,0,1,1,1,-7086500,9.924124684827081,9.996934371392477,10.012223673458559,10.11995965575998,9.650107908248902,9.180256160737825
2022-08-05,10.24204158782959,10.405333936603858,10.042462146566878,10.160395413442457,211900,1,1,1,1,-6874600,10.045857584258847,10.12366505157604,10.229945890333441,10.214328879350763,9.67550892829895,9.136688977247136
2022-08-08,10.52326488494873,10.55955196944225,10.232967343848236,10.232967343848236,260800,1,1,1,1,-6613800,10.228727702436775,10.313284444722493,10.438594732746404,10.377486187811993,9.719053316116334,9.060620444420675
2022-08-09,10.115036964416504,10.831707734768004,9.942673480600169,10.577698071456132,456200,1,1,1,1,-7070000,10.185503695605975,10.308147053205081,10.296472726594892,10.422129770084027,9.750350952148438,9.078572134212848
2022-08-10,10.387188911437988,10.47790706609694,10.051533123443765,10.142251278102716,199200,1,1,1,1,-6870800,10.262760698190808,10.39366302482931,10.305543033659564,10.506462193639734,9.800245666503907,9.094029139368079
2022-08-11,10.659343719482422,10.668415709007952,10.31461590388511,10.31461590388511,1243400,1,1,1,1,-5627400,10.41475474761901,10.547245756798795,10.547458444125162,10.628941541508993,9.869191217422486,9.109440893335979
2022-08-12,10.668415069580078,10.768204352922274,10.541409819292523,10.722845273165824,161800,1,1,1,1,-5465600,10.511830193517657,10.65933899638161,10.659343080598292,10.725000575456347,9.938590335845948,9.152180096235549
2022-08-15,10.86799430847168,11.04943063871967,10.595841543404774,10.623056646880956,219300,1,1,1,1,-5246300,10.648458983786934,10.805933835056505,10.837755496865375,10.854391013473625,10.013886213302612,9.1733814131316
2022-08-16,11.4667329788208,11.4667329788208,10.686559158197948,10.686559158197948,274100,0,1,1,0,-4972200,10.961619894596431,11.117031117845508,11.206675038613184,11.124463117418431,10.120026111602783,9.115589105787135
2022-08-17,11.611881256103516,11.611881256103516,11.249009453165948,11.430445787211012,142800,0,1,1,0,-4829400,11.210680041787107,11.391699715933512,11.49092398845766,11.39871783930356,10.216640663146972,9.034563486990384
2022-08-18,11.503019332885742,11.747956985934668,11.30343989566448,11.747956985934668,433600,0,1,1,0,-5263000,11.322954744644628,11.548223805349409,11.51813873816163,11.589731129708795,10.310080003738403,9.03042887776801
2022-08-19,11.457660675048828,11.50301975770416,11.14921995117562,11.50301975770416,158200,1,0,1,0,-5421200,11.37519572956325,11.63700224119919,11.36996679464287,11.738629713570251,10.39989070892334,9.06115170427643
2022-08-22,11.348798751831056,11.512090228911452,11.15829130761018,11.439516046841833,105900,1,0,1,1,-5527100,11.365534924590323,11.652572599005364,11.33972676278423,11.852114085162786,10.473825693130493,9.0955373010982
2022-08-23,11.448588371276855,11.448588371276855,11.239937808002372,11.339727094983315,114200,1,0,1,1,-5412900,11.398031301479069,11.686547781976138,11.379038183518695,11.941877280301338,10.568172216415405,9.194467152529473
2022-08-24,11.766100883483888,11.820531088163824,11.339726909446016,11.339726909446016,186100,0,0,1,1,-5226800,11.539205146851454,11.81113122001527,11.642119627031242,12.09491435846315,10.6625186920166,9.230123025570052
2022-08-25,11.784244537353516,11.884034692432891,11.602809071508116,11.820531630522597,88600,0,0,1,0,-5138200,11.633538824549554,11.899474642272173,11.757029433764842,12.223810193512339,10.75777235031128,9.29173450711022
2022-08-26,11.738884925842283,11.766100893357596,11.276224725064544,11.766100893357596,171800,0,0,1,1,-5310000,11.67413157913796,11.938377838115116,11.593736848088142,12.303338998388698,10.858015537261963,9.412692076135228
2022-08-29,11.648167610168455,11.747956895434104,11.53930633574616,11.747956895434104,122400,0,1,1,1,-5432400,11.664839019156371,11.924698338657556,11.645143613782906,12.339091058944383,10.95326919555664,9.567447332168896
2022-08-30,11.348798751831056,11.784243844248772,11.26715258071461,11.684454560191169,117300,0,1,1,1,-5549700,11.544550505903139,11.799563388379159,11.466731725598146,12.33526682321885,11.023121881484986,9.710976939751122
2022-08-31,11.339726448059082,11.548376999430182,11.21272120038593,11.35787042564916,161700,1,1,1,1,-5711400,11.466593706583637,11.693664360415022,11.366941549291731,12.277362169084478,11.102046346664428,9.926730524244379
2022-09-01,11.385087013244627,11.702598876151082,11.26715373896992,11.385087013244627,1298600,1,1,1,1,-4412800,11.435717036225974,11.623152390354624,11.45161320945521,12.250058705265765,11.165548849105836,10.081038992945906
2022-09-02,11.167364120483398,11.348799589042104,11.103861057623432,11.294368515898212,1348000,1,1,1,1,-5760800,11.333443543006632,11.488916457484336,11.206674922382978,12.205595029517397,11.211814975738525,10.218034921959653
2022-09-05,11.657238960266112,11.657238960266112,11.19457792047041,11.303439188924848,131400,1,1,0,1,-5629400,11.457246320001008,11.555357354991914,11.503018613667544,12.225603645677918,11.268513679504395,10.311423713330871
2022-09-06,11.54837703704834,11.611880093668008,11.466731733084432,11.611880093668008,79500,1,1,0,1,-5708900,11.492005717681822,11.56426738106272,11.542329621266925,12.1343956208168,11.340180683135987,10.545965745455174
2022-09-08,11.747957229614258,11.91124957846894,11.54837778825326,11.54837778825326,279800,1,1,0,0,-5429100,11.589863307093992,11.637624152440562,11.735861532112153,12.082825630527195,11.4082190990448,10.733612567562405
2022-09-09,12.065469741821287,12.065469741821287,11.66631086558641,11.757029027954117,283700,1,1,0,0,-5145400,11.771749898821538,11.800491169053647,11.932416783076329,12.116614805264247,11.478525400161743,10.84043599505924
2022-09-12,12.156187057495115,12.219690117309945,11.947536494946092,12.06546976014218,222400,1,0,0,0,-4923000,11.918885621773057,11.95060883962978,12.107804556583718,12.138040926318325,11.552913999557495,10.967787072796664
2022-09-13,12.165258407592772,12.22876059891857,11.684454247942169,11.965678979658524,318200,1,0,0,0,-4604800,12.013338644170856,12.061530571493941,12.026157751484504,12.169898511868768,11.61777720451355,11.065655897158331
2022-09-14,12.156187057495115,12.174331036057216,11.884034300283783,12.165259046776166,314100,1,0,0,0,-4918900,12.06806377368331,12.13590142392068,12.071517464612038,12.248957307607855,11.652249908447265,11.055542509286676
2022-09-15,12.319479942321776,12.328551931999284,11.720742466047186,12.065470287419462,343000,0,0,0,0,-4575900,12.164293067692258,12.242633920931556,12.12292478012275,12.354091855097959,11.687629842758179,11.021167830418399
2022-09-16,12.428340911865234,12.428340911865234,12.092685088573214,12.319479633918029,226200,0,0,0,0,-4349700,12.265416795293408,12.354364464970775,12.31645563743456,12.4711134518844,11.733895921707154,10.996678391529908
2022-09-19,12.319479942321776,12.4283412229942,12.201546671971853,12.401126119114233,119000,0,0,0,0,-4468700,12.28629311780175,12.393391443509168,12.31645594576261,12.546271189991005,11.7769868850708,11.007702580150594
2022-09-20,12.18340301513672,12.346694496296283,12.18340301513672,12.201546128531108,120700,0,0,0,0,-4589400,12.24725505062823,12.368230259972892,12.237833508856575,12.58071487458975,11.818717098236084,11.056719321882417
2022-09-21,11.747957229614258,12.19247432910475,11.657239930924732,12.147116112336253,341600,0,0,1,1,-4931000,12.056793560120928,12.190966348402057,11.865890496547912,12.576592137515828,11.833685541152954,11.090778944790081
2022-09-22,11.611881256103516,11.84774779824005,11.56652217259225,11.666311464194989,123800,0,0,1,1,-5054800,11.886803698588094,12.005584524173303,11.675383742311938,12.575010961416138,11.825974559783935,11.076938158151732
2022-09-23,11.611881256103516,11.611881256103516,11.294368536677217,11.521163089080984,162000,0,1,1,1,-5054800,11.78210113208144,11.86387647062882,11.506043682961417,12.572356969437587,11.817356395721436,11.062355822005285
2022-09-26,11.385087013244627,11.584666467028956,11.294368843755596,11.584666467028956,115000,0,1,1,1,-5169800,11.630319205549133,11.6777274734312,11.421374108009728,12.578608192967161,11.79966650009155,11.02072480721594
2022-09-27,11.230865478515623,11.55744929750427,11.230865478515623,11.385085831548386,109800,0,1,1,1,-5279600,11.477625866207099,11.485310906752437,11.33972675151184,12.59623497675247,11.77880139350891,10.961367810265351
2022-09-28,11.149219512939451,11.40322915461154,11.131076399681987,11.35787093889162,99600,1,1,1,1,-5379200,11.352019222948178,11.31539881181464,11.227841689077659,12.612800278390088,11.76882243156433,10.92484458473857
2022-09-29,11.058502197265623,11.140148376052132,10.895210704845184,11.112933271507488,92200,1,1,1,0,-5471400,11.239532884671284,11.16086523089885,11.03128709272098,12.637328705206716,11.754761219024656,10.872193732842597
2022-09-30,11.122004508972168,11.212721806367895,10.83170690790929,11.11293251968684,178600,1,1,1,0,-5292800,11.194247565936848,11.073029214306311,11.055477741083118,12.654688275640975,11.741607093811034,10.828525911981092
2022-10-03,11.230865478515623,11.584665264617692,11.067573136445056,11.31251164955091,378400,1,1,1,0,-4914400,11.207864272908797,11.05191270466146,11.294367959859457,12.64986224493432,11.744782161712646,10.839702078490971
2022-10-04,11.70259952545166,11.747958612712855,11.27622635459326,11.339728557667357,252800,0,1,0,0,-4661600,11.39667001167127,11.207624393745572,11.575594830919258,12.651433664715654,11.747050189971922,10.84266671522819
2022-10-05,11.648167610168455,11.902177250487153,11.53023434658951,11.793315976064855,379400,1,1,1,0,-5041000,11.492521555863817,11.31132290263846,11.693526402415038,12.652902324493423,11.752039718627929,10.851177112762434
