Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6769465690650017,0.40909865498542786,0.694648478488522,0.5575757575757576,0.46879364756184466,0.6893617021276596,0.575453308323219
7 dias,0.7626813338425152,0.4001467525959015,0.7722258273843172,0.7757575757575758,0.7721799188465855,0.8102564102564103,0.8681078275056546
15 dias,0.8405644525784652,0.33033549785614014,0.8499999999995026,0.8151515151515152,0.8111126227857745,0.8486352357320099,0.9058766427718041
30 dias,0.8868880426958908,0.5640288591384888,0.8918575063608232,0.8787878787878788,0.8789162377528928,0.8963730569948186,0.9385233474833232
