Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.6936109973294922,0.4710407257080078,0.6982248520705401,0.5347432024169184,0.4756931699466358,0.65625,0.5437143483984204
7 dias,0.7745234150975442,0.3540634214878082,0.781945327399376,0.7854984894259819,0.7755675723309385,0.829736211031175,0.8487292817679558
15 dias,0.8524803646340553,0.3341112732887268,0.8621997471550009,0.8217522658610272,0.818186525622448,0.8535980148883374,0.9070855614973262
30 dias,0.8803161593510349,0.4729408025741577,0.8823529411759707,0.8882175226586103,0.8877266381518689,0.906801007556675,0.9351432880844646
