Horizonte,CV_F1_Best,Threshold_Otimo,OOF_F1_Threshold,Teste_Accuracy,Teste_F1_Weighted,Teste_F1_Classe_Alta,Teste_AUC_ROC
3 dias,0.4644388197579687,0.016215920448303223,0.6812652068122028,0.45565749235474007,0.28871813399742796,0.6244725738396625,0.580590366903216
7 dias,0.4821347392979103,0.012205982580780983,0.69717037928913,0.44648318042813456,0.275630208636396,0.6173361522198731,0.6274123968818588
15 dias,0.5409710300395588,0.008864268660545349,0.713353115726544,0.4434250764525994,0.30075129842626214,0.6043478260869565,0.5596539162112932
30 dias,0.6909760146232591,0.03826141729950905,0.7343749999995306,0.4434250764525994,0.41576884890682025,0.5159574468085106,0.6016975308641975
