Horizonte,CV MAE,OOF R2,OOF MAE,Test R2,Test MAE,Test RMSE
3 dias,1.204028856937107,0.8974997925165092,1.2040288569371072,0.2934307689258334,0.5904733334470075,0.6998660175560512
7 dias,1.306705165139541,0.8936486663340695,1.3067051651395407,0.3633518299866185,0.5140322234156535,0.6658136724790759
15 dias,1.3037580249060414,0.8934973755777397,1.3037580249060414,-2.403208738226984,1.1136639154839545,1.4215764846786672
30 dias,2.1286322506915356,0.7257641945802292,2.1286322506915356,-3.901772531007376,1.175927935094237,1.3952683013548912
